id,observed_on,time_observed_at,time_zone,user_id,user_name,created_at,updated_at,quality_grade,license,image_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
64486474,9/24/20,2020-09-24 18:16:58 UTC,Pacific Time (US & Canada),246840,Paul Sieracki,2020-11-09 01:13:58 UTC,2023-01-07 20:18:26 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/122840482/medium.jpeg,,,1,0,FALSE,2,"Boundary County, US-ID, US",48.63184973,-116.5716831,6,,,,6,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
64495802,9/6/20,2020-09-06 17:22:03 UTC,Pacific Time (US & Canada),8641,John Brew,2020-11-09 03:30:06 UTC,2022-04-19 12:07:35 UTC,research,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/103701697/medium.jpg,,,1,0,FALSE,3,"Okanogan-Wenatchee National Forest, Mazama, WA, US",48.76565,-120.66837,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
64801498,9/6/20,2020-09-06 19:57:57 UTC,Pacific Time (US & Canada),8641,John Brew,2020-11-13 17:46:03 UTC,2020-12-05 21:59:52 UTC,research,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/104241598/medium.jpg,,,1,0,FALSE,3,"Okanogan-Wenatchee National Forest, Mazama, WA, US",48.77453,-120.6652883,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
64890073,9/7/20,2020-09-07 17:28:40 UTC,Pacific Time (US & Canada),8641,John Brew,2020-11-14 22:19:52 UTC,2022-08-24 00:15:16 UTC,research,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/104393932/medium.jpg,,,2,0,FALSE,3,"Okanogan-Wenatchee National Forest, Mazama, WA, US",48.77310833,-120.7153633,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
64905619,9/7/20,2020-09-07 17:57:13 UTC,Pacific Time (US & Canada),8641,John Brew,2020-11-15 02:31:12 UTC,2022-08-24 00:14:33 UTC,research,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/104421481/medium.jpg,,,1,0,FALSE,3,"Okanogan-Wenatchee National Forest, Mazama, WA, US",48.77881167,-120.7226083,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
64906355,9/7/20,2020-09-07 18:02:13 UTC,Pacific Time (US & Canada),8641,John Brew,2020-11-15 02:46:11 UTC,2022-08-24 00:14:53 UTC,research,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/104422951/medium.jpg,,,2,0,FALSE,3,"Okanogan-Wenatchee National Forest, Mazama, WA, US",48.77832167,-120.7232667,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
65024883,10/5/20,2020-10-05 18:31:00 UTC,Mountain Time (US & Canada),2705824,,2020-11-16 18:15:57 UTC,2024-06-27 06:16:25 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/104624185/medium.jpeg,,,2,0,FALSE,,"Division No. 15, AB, Canada",51.297427,-116.088502,55,,,,55,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
65024891,10/5/20,2020-10-05 20:15:00 UTC,Mountain Time (US & Canada),2705824,,2020-11-16 18:15:59 UTC,2024-06-27 06:16:21 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/104624692/medium.jpeg,,,1,0,FALSE,,"Division No. 15, AB, Canada",51.296984,-116.090254,82,,,,82,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
65024895,10/5/20,2020-10-05 20:25:00 UTC,Mountain Time (US & Canada),2705824,,2020-11-16 18:16:00 UTC,2024-06-27 06:16:11 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/104624975/medium.jpeg,,,2,0,FALSE,,"Division No. 15, AB, Canada",51.297479,-116.08843,41,,,,41,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
65507711,8/29/17,2017-08-29 20:40:00 UTC,Pacific Time (US & Canada),196813,Maisie Borg,2020-11-24 02:54:12 UTC,2022-09-06 16:34:51 UTC,research,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/105448394/medium.jpg,,,1,0,FALSE,,"Whatcom, Washington, United States",48.73216944,-120.6772611,5,,,,5,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
65764430,8/3/17,2017-08-03 18:38:00 UTC,Pacific Time (US & Canada),46945,T. Abe Lloyd,2020-11-28 18:47:33 UTC,2022-09-06 04:16:24 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/105901728/medium.jpeg,,,2,0,FALSE,,"Whatcom County, WA, USA",48.75926667,-120.85797,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
65764437,8/3/17,2017-08-03 18:52:00 UTC,Pacific Time (US & Canada),46945,T. Abe Lloyd,2020-11-28 18:47:35 UTC,2022-04-19 18:29:16 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/105902269/medium.jpeg,,,1,0,FALSE,,"Whatcom County, WA, USA",48.76120167,-120.8553333,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
66282767,7/30/19,2019-07-30 14:51:00 UTC,UTC,3865852,Megan Sakuma,2020-12-08 06:24:12 UTC,2021-01-12 07:59:01 UTC,research,,https://static.inaturalist.org/photos/106809304/medium.jpg,,,1,0,FALSE,,"Yoho, Columbia-Shuswap, British Columbia, Canada",51.34156111,-116.3193194,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
66365069,10/10/14,2014-10-10 13:22:00 UTC,UTC,3431757,,2020-12-10 06:13:55 UTC,2024-05-08 00:19:57 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/106969983/medium.jpg,,,3,1,FALSE,,"Skagit County, WA, USA",48.55491721,-120.7010654,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
66377855,9/19/14,2014-09-19 15:50:00 UTC,Central Time (US & Canada),765725,,2020-12-10 16:22:51 UTC,2024-06-27 06:16:06 UTC,research,,https://static.inaturalist.org/photos/106993099/medium.jpeg,,"Larch Valley near Lake Louise, AB.",1,0,FALSE,,"Division No. 15, AB, Canada",51.3613927,-116.2202831,2253,,,,2253,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
66489836,10/20/69,,Mountain Time (US & Canada),865603,,2020-12-12 23:21:10 UTC,2021-03-05 17:34:45 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/107195818/medium.jpg,,,1,0,FALSE,,"Teton County, MT, USA",47.8236839,-112.8074867,61,,,,61,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
67894818,8/12/15,2015-08-12 22:49:00 UTC,Pacific Time (US & Canada),20158,Andrew Lie,2021-01-11 04:17:01 UTC,2024-05-08 11:41:37 UTC,research,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/109812227/medium.jpeg,,Pasaytan Wilderness  on the PCT approaching Tamarack Peak,3,0,FALSE,,"Okanogan County, WA, USA",48.77818333,-120.7247611,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
68392123,10/3/20,2020-10-03 20:48:25 UTC,Pacific Time (US & Canada),2250776,,2021-01-21 02:54:20 UTC,2021-01-24 04:54:53 UTC,research,,https://inaturalist-open-data.s3.amazonaws.com/photos/110729953/medium.jpg,,,1,0,FALSE,3,"E. C. Manning Provincial Park, East Gate, BC, CA",49.01789167,-120.8318633,4,,,,4,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
68964383,9/8/20,2020-09-08 21:15:16 UTC,Pacific Time (US & Canada),1448507,Jenny Feick,2021-02-02 16:30:38 UTC,2021-02-03 14:03:53 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/111799382/medium.jpg,,,2,0,FALSE,3,"Elbow-Sheep Wildland Provincial Park, Water Valley, AB, CA",50.59803,-114.9662783,5,,,,5,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
69072649,2/4/21,2021-02-04 21:01:02 UTC,Mountain Time (US & Canada),785779,Matt Wallace,2021-02-04 23:48:13 UTC,2024-06-27 06:15:59 UTC,research,,https://static.inaturalist.org/photos/111998127/medium.jpeg,,,1,0,FALSE,2,"Improvement District No. 9, AB T0L, Canada",51.43708462,-116.1035549,10,,,,10,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
69394393,8/12/18,2018-08-12 07:29:00 UTC,Pacific Time (US & Canada),46945,T. Abe Lloyd,2021-02-11 02:46:30 UTC,2022-09-06 04:25:26 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/112576496/medium.jpeg,,,1,0,FALSE,,"Okanogan County, WA, USA",48.73521249,-120.671583,4,,,,4,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
69422488,8/16/18,2018-08-16 09:21:00 UTC,Pacific Time (US & Canada),46945,T. Abe Lloyd,2021-02-11 19:40:38 UTC,2021-02-13 01:04:55 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/112633578/medium.jpeg,,,2,0,FALSE,,"Whatcom County, WA, USA",48.77300166,-120.7214361,31,,,,31,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
69842332,2/19/21,2021-02-19 20:27:14 UTC,Mountain Time (US & Canada),785779,Matt Wallace,2021-02-20 03:20:46 UTC,2024-06-27 06:15:54 UTC,research,,https://static.inaturalist.org/photos/113425354/medium.jpeg,,,1,0,FALSE,2,"Improvement District No. 9, AB T0L, Canada",51.43766481,-116.1009699,10,,,,10,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
70127703,7/13/20,2020-07-13 22:49:00 UTC,Pacific Time (US & Canada),3396573,Steve Ansell,2021-02-25 03:21:18 UTC,2022-01-21 22:27:49 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/113944528/medium.jpeg,,Lower needles growing later as snowpack melts,1,0,FALSE,,"Cathedral PP, Okanagan-Similkameen, BC, Canada",49.05997222,-120.2030639,12,,,,12,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
70627077,10/17/13,2013-10-17 21:14:00 UTC,Pacific Time (US & Canada),400025,Tuoichen,2021-03-05 21:18:29 UTC,2023-08-01 01:43:15 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/114852165/medium.jpg,,The photos are from Blue Lake and the trail to it from the North Cascades Highway.,1,0,FALSE,,"Blue Lake, Chelan County, WA, USA",48.51271782,-120.670784,800,,,,800,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
70716926,9/24/20,2020-09-24 18:01:17 UTC,Pacific Time (US & Canada),1412723,Adrian Leslie,2021-03-07 05:03:57 UTC,2021-03-07 15:09:10 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/115014395/medium.jpg,,,2,0,FALSE,3,"Invermere, BC, CA",50.42566667,-116.5023417,10,,,,10,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
70717003,9/22/20,2020-09-22 21:05:56 UTC,Pacific Time (US & Canada),1412723,Adrian Leslie,2021-03-07 05:06:48 UTC,2021-03-07 15:08:51 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/115014594/medium.jpg,,,2,0,FALSE,3,"Invermere, BC, CA",50.35578,-116.61618,10,,,,10,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
70958255,9/19/18,2018-09-19 13:48:11 UTC,Mountain Time (US & Canada),3964300,Bryce Pease (she/they),2021-03-10 20:12:41 UTC,2023-01-16 02:31:57 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/115447125/medium.jpg,,,1,0,FALSE,3,"Okanogan-Wenatchee National Forest, Stehekin, WA, US",48.242745,-120.7901083,10,,,,10,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
71287785,9/14/19,2019-09-14 18:01:09 UTC,Eastern Time (US & Canada),7414,DapplerOfMuch,2021-03-15 08:06:14 UTC,2024-06-27 06:15:48 UTC,research,CC-BY,https://static.inaturalist.org/photos/116041321/medium.jpg,,Larches are a magnificent sight after the grey of high altitudes. ,1,0,FALSE,3,"Banff National Park, Lake Louise, AB, CA",51.32627833,-116.2096417,6,,,,6,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
71675721,3/11/21,2021-03-11 20:30:00 UTC,Mountain Time (US & Canada),1717149,,2021-03-21 02:37:17 UTC,2024-06-27 06:15:41 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/116730304/medium.jpeg,,,1,0,FALSE,,"Division No. 15, AB, Canada",51.08958833,-115.8453917,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
72725993,8/20/09,2009-08-20 13:41:00 UTC,UTC,586591,Lexi Menth,2021-04-02 22:06:18 UTC,2023-01-16 08:01:40 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/118621888/medium.jpeg,,,1,0,FALSE,,"Mazama, WA 98833, USA",48.721052,-120.6699618,180,,,,180,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
72854148,7/7/14,2014-07-06 22:55:00 UTC,Brisbane,108966,Pete Woodall,2021-04-04 02:10:44 UTC,2024-06-27 06:15:35 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/118860300/medium.jpeg,,3/4/52,2,0,FALSE,,"Sunshine Meadows, Division No. 15, AB, Canada",51.077,-115.784,500,,,,500,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
73414623,10/6/17,2017-10-06 18:42:12 UTC,Mountain Time (US & Canada),3961145,,2021-04-09 18:57:36 UTC,2021-04-09 22:44:30 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/119850854/medium.jpg,,Alpine larch trees (golden yellow coloured trees),1,0,FALSE,3,"Peter Lougheed Provincial Park, Water Valley, AB, CA",50.76118,-115.3696217,24,,,,24,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
73450756,8/22/20,2020-08-22 18:23:17 UTC,Mountain Time (US & Canada),3225266,Scott Mincemoyer,2021-04-10 01:45:54 UTC,2021-04-10 12:45:46 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/119915780/medium.jpg,,,1,0,FALSE,3,"Helena-Lewis and Clark National Forest, Choteau, MT, US",47.93303667,-112.88488,5,,,,5,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
74995463,10/6/20,2020-10-06 21:35:57 UTC,Pacific Time (US & Canada),4270021,,2021-04-24 01:42:30 UTC,2024-01-14 22:36:29 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/122640214/medium.jpg,,,3,1,FALSE,3,"E.C. Manning Provincial Park, East Gate, BC, CA",49.0242,-120.8308717,6,,,,6,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
75110542,7/8/17,2017-07-08 18:00:00 UTC,Mountain Time (US & Canada),4018130,Radd Icenoggle,2021-04-24 23:36:35 UTC,2023-02-08 13:35:17 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/122836322/medium.jpg,"Alpine larch, Bitterroot Mountains, Bitterroot National Forest, Jeff Smith, Larix lyallii, Trapper Peak",Alpine Larch (Larix lyallii) on the flanks of Trapper Peak,1,0,FALSE,,"Ravalli County, MT, USA",45.88948846,-114.2964818,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
75474585,7/21/17,2017-07-21 16:33:00 UTC,Chihuahua,3808250,Lyrae,2021-04-27 21:41:57 UTC,2021-12-07 00:56:07 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/123476561/medium.jpg,,,2,0,FALSE,,"Peter Lougheed, Division No. 15, Alberta, Canada",50.59570833,-114.9854333,,,,,,,open,,Larix lyallii,Larix lyallii,subalpine larch,Plantae,69848
77453969,9/24/17,2017-09-24 18:22:00 UTC,UTC,4358941,,2021-05-05 14:32:55 UTC,2021-06-12 06:47:23 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/126672271/medium.jpeg,,,3,0,FALSE,2,"Manning Park, BC V0X 1R0, Canada",49.02539375,-120.8313056,189,,,,189,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
81354085,10/15/11,2011-10-15 21:06:00 UTC,Pacific Time (US & Canada),2944460,Matt Below,2021-06-02 21:11:02 UTC,2022-04-19 12:42:59 UTC,research,,https://static.inaturalist.org/photos/133429060/medium.jpg,,,1,0,FALSE,,"Okanogan County, WA, USA",48.18146818,-120.3463549,322,,,,322,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
81955478,6/6/21,2021-06-06 17:28:19 UTC,Mountain Time (US & Canada),825808,Spencer Quayle,2021-06-07 00:20:16 UTC,2021-10-19 17:04:07 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/134463897/medium.jpg,,,2,0,FALSE,3,"Waterton Lakes National Park, Waterton Park, AB, CA",49.037525,-113.8010717,95,,,,95,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
83161729,10/28/19,2019-10-28 05:13:00 UTC,Taipei,1054732,Jacy Chen,2021-06-15 18:05:36 UTC,2023-09-05 19:28:56 UTC,research,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/136556340/medium.jpeg,,,1,0,FALSE,,美國華盛頓奇蘭縣,47.45938278,-120.9355638,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
84143226,6/22/21,2021-06-23 02:11:33 UTC,Mountain Time (US & Canada),825808,Spencer Quayle,2021-06-23 04:08:05 UTC,2021-10-19 17:04:07 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/138265624/medium.jpg,,,1,0,FALSE,3,"Waterton Lakes National Park, Waterton Park, AB, CA",49.0838555,-114.0070583,7,,,,7,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
84563217,6/22/21,2021-06-22 21:07:28 UTC,Mountain Time (US & Canada),1781642,Caleb Catto,2021-06-26 15:48:11 UTC,2021-09-06 22:57:52 UTC,research,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/138998663/medium.jpg,,,1,0,FALSE,3,"Waterton Lakes National Park, Waterton Park, AB, CA",49.0227305,-114.0003889,4,,,,4,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
84777919,6/26/21,2021-06-26 17:41:33 UTC,Mountain Time (US & Canada),1287370,Carrie Voss,2021-06-27 22:57:26 UTC,2024-01-10 05:32:10 UTC,research,CC-BY-NC-SA,https://inaturalist-open-data.s3.amazonaws.com/photos/139378124/medium.jpeg,,,1,0,FALSE,2,"Flathead County, US-MT, US",48.77720574,-114.5895489,8,,,,8,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
85018058,6/29/21,2021-06-29 20:51:04 UTC,Mountain Time (US & Canada),4530648,,2021-06-29 20:51:07 UTC,2022-05-17 20:40:34 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/139811870/medium.jpg,,Weird tree!,1,0,FALSE,3,"Bitterroot National Forest, Stevensville, MT, US",46.5034,-114.24282,5,,,,5,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
85684203,7/2/21,2021-07-02 17:22:00 UTC,Hawaii,275602,,2021-07-04 21:48:24 UTC,2023-09-24 18:07:38 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/140972738/medium.jpeg,,,1,0,FALSE,,"Central Kootenay, BC, Canada",49.76138474,-117.2097004,257,,,,257,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
85710926,7/4/21,2021-07-04 21:05:28 UTC,Mountain Time (US & Canada),825808,Spencer Quayle,2021-07-05 01:31:11 UTC,2021-10-19 17:04:07 UTC,research,CC0,https://inaturalist-open-data.s3.amazonaws.com/photos/141069357/medium.jpg,,,1,0,FALSE,3,"Waterton Lakes National Park, Waterton Park, AB, CA",49.03138617,-113.9922467,7,,,,7,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
85792534,7/3/21,2021-07-03 17:32:00 UTC,Pacific Time (US & Canada),2944460,Matt Below,2021-07-05 17:33:16 UTC,2022-04-19 12:35:48 UTC,research,,https://static.inaturalist.org/photos/141216817/medium.jpeg,,,1,0,FALSE,,"Skagit County, WA, USA",48.54776912,-120.7308426,38,,,,38,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
86001893,7/6/21,2021-07-07 02:09:00 UTC,Mountain Time (US & Canada),4692431,,2021-07-07 05:10:53 UTC,2024-06-27 06:15:26 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/141603562/medium.jpg,,,2,0,FALSE,3,"Banff National Park, Lake Louise, AB, CA",51.32536333,-116.2131283,10,,,,10,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
86175619,7/5/21,2021-07-06 00:11:28 UTC,Mountain Time (US & Canada),892855,,2021-07-08 16:31:47 UTC,2023-02-08 13:32:17 UTC,research,,https://static.inaturalist.org/photos/141919797/medium.jpg,,Found near top of St. Mary’s peak. Elevation suggests subalpine larch,1,0,FALSE,3,"Bitterroot National Forest, Stevensville, MT, US",46.51172,-114.2425533,6,,,,6,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
86360559,7/8/21,2021-07-08 19:35:32 UTC,Mountain Time (US & Canada),1658303,Paul Grieve,2021-07-10 02:48:06 UTC,2024-06-27 06:15:18 UTC,research,,https://static.inaturalist.org/photos/142257929/medium.jpg,,,2,0,FALSE,3,"Banff National Park, Banff, CA-AB-FN, CA-AB, CA",50.87932,-115.5898217,40,,,,40,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
86648315,7/11/21,2021-07-11 16:11:08 UTC,Mountain Time (US & Canada),4343127,Stephen Hunter,2021-07-11 23:49:16 UTC,2021-09-14 19:55:16 UTC,research,,https://static.inaturalist.org/photos/142778896/medium.jpeg,,,2,0,FALSE,2,"Kananaskis, AB T0L, Canada",50.5972448,-114.9884392,,,,,,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
86776455,7/11/21,2021-07-11 20:02:43 UTC,Pacific Time (US & Canada),286069,Nolan Exe,2021-07-12 21:31:44 UTC,2022-04-19 12:31:46 UTC,research,CC-BY,https://inaturalist-open-data.s3.amazonaws.com/photos/143011966/medium.jpeg,,,1,0,FALSE,2,"Winthrop, WA 98862, USA",48.55413997,-120.598156,,,,,,,open,gps,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
87159205,7/14/21,2021-07-14 19:11:04 UTC,Mountain Time (US & Canada),4420442,,2021-07-15 16:51:00 UTC,2021-07-15 20:00:09 UTC,research,CC-BY-NC,https://inaturalist-open-data.s3.amazonaws.com/photos/143653148/medium.jpg,,Seen at Goldie Lake on McKay Trail near Panorama BC,1,0,FALSE,3,"Invermere, BC, CA",50.42144854,-116.1805215,120,,,,120,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
87214868,7/15/21,2021-07-15 17:36:29 UTC,Mountain Time (US & Canada),1038881,,2021-07-16 00:51:17 UTC,2021-07-16 03:18:13 UTC,research,,https://static.inaturalist.org/photos/143753127/medium.jpg,,,1,0,FALSE,3,"Peter Lougheed, CA-AB-FN, CA-AB, CA",50.60337532,-114.9834644,8,,,,8,,open,,subalpine larch,Larix lyallii,subalpine larch,Plantae,69848
